gppd_idnr,name,lat,lon,capacity_mw,primary_fuel,type
USA0060023,SR Jenkins Ft Lupton,40.0814,-104.7467,13.0,Solar,solar
USA0062173,SR Jonesborough,36.252,-82.5209,4.4,Solar,solar
USA0061314,SR Kersey,40.3862,-104.551,3.5,Solar,solar
USA0063586,SR Kersey II,40.3862,-104.554,1.0,Solar,solar
USA0060283,SR Mavericks,40.23,-105.03,7.8,Solar,solar
USA0061462,SR Platte Solar Farm,40.1817,-104.6921,16.0,Solar,solar
USA0060497,SR Skylark B,40.5795,-104.8957,2.0,Solar,solar
USA0063587,SR Skylark C,40.5751,-104.8958,1.1,Solar,solar
USA0050537,SRI International Cogen Project,37.4553,-122.1728,6.0,Gas,gas
USA0056422,ST-1/1A Engine No 1,39.95,-83.0158,1.3,Oil,oil
USA0058156,SUNY Old Westbury College,40.7979,-73.5657,1.8,Gas,gas
USA0058144,SVEP Solar Project Company,42.7536,-73.2261,2.0,Solar,solar
USA0057846,SX Landfill Energy LLC,41.0936,-74.6788,3.2,Waste,waste
USA0062596,Sabattus Solar LLC,35.819,-78.135,5.0,Solar,solar
USA0060810,Sabert Solar,40.4755,-74.3209,1.8,Solar,solar
USA0001320,Sabetha Power Plant,39.9049,-95.8034,21.800000000000004,Oil,oil
USA0003459,Sabine,30.0242,-93.878,1811.8,Gas,gas
USA0055104,Sabine Cogen,30.0444,-93.7714,106.5,Gas,gas
USA0010789,Sabine River Works,30.0552,-93.7579,601.1,Gas,gas
USA0062159,Sacket Lake Rd #2 Community Solar Farm,41.3825,-74.4353,1.7,Solar,solar
USA0059323,Sacramento (SMUD),38.5872,-121.4578,1.5,Solar,solar
USA0058636,Sacramento Fairbain Water Treatment Plant,38.6436,-121.4164,1.0,Solar,solar
USA0061209,Sacramento Regional County Sanitation PV,38.4486,-121.4637,3.5,Solar,solar
USA0056875,Sacramento Soleil LLC,38.4498,-121.1647,1.0,Solar,solar
USA0058213,Saddle Mountain Solar I,33.3783,-113.1808,15.0,Solar,solar
USA0058608,Saddleback Ridge Wind Farm,44.5933,-70.3811,34.2,Wind,wind
USA0062102,Sadiebrook NC Solar,34.44,-78.658,5.0,Solar,solar
USA0003175,Safe Harbor,39.9244,-76.39,417.5,Hydro,hydro
USA0050903,Sagamore Plant Cogeneration,40.4439,-86.86,7.4,Gas,gas
USA0062399,Sage Solar I-III,41.77,-111.06,57.6,Solar,solar
USA0056858,Sagebrush Power Partners,47.1356,-120.6872,100.7,Wind,wind
USA0061708,Sagitta Community Solar,44.9483,-95.3862,1.0,Solar,solar
USA0000118,Saguaro,32.5517,-111.3,184.5,Gas,gas
USA0054271,Saguaro Power,36.0417,-115.0117,127.2,Gas,gas
USA0054800,Saint Agnes Medical Center,36.8347,-119.7667,7.0,Gas,gas
USA0061928,Saint Albans Solar,44.7797,-73.1058,4.9,Solar,solar
USA0062003,Saint Catherine of Siena Medical Center,40.8995,-73.2709,2.2,Oil,oil
USA0050952,Saint Francis Hospital,42.0242,-87.6847,1.6,Gas,gas
USA0050610,Saint Johns Health Center,34.0303,-118.4784,1.2,Gas,gas
USA0001865,Saint Marys Falls,46.5063,-84.3493,23.7,Hydro,hydro
USA0054262,Saint Marys Hospital Power Plant,44.0979,-92.4798,15.4,Gas,gas
USA0056519,Salem Electric Department,37.2894,-80.07,1.3,Oil,oil
USA0054984,Salem Energy Systems LLC,36.1912,-80.1835,4.5,Waste,waste
USA0060903,Salem Harbor Station NGCC,42.5255,-70.8782,798.2,Gas,gas
USA0060441,Salem Smart Power Center,44.922,-123.0183,5.0,Storage,storage
USA0056289,Salem Street Dept,37.2794,-80.0447,1.8,Oil,oil
USA0056288,Salem Water Plant,37.2875,-80.0771,2.0,Oil,oil
USA0002982,Salina,36.2647,-95.1036,259.2,Hydro,hydro
USA0050865,Salinas River Cogeneration,35.9515,-120.8679,38.9,Gas,gas
USA0003724,Salisbury,43.8954,-73.1007,1.3,Hydro,hydro
USA0007400,Salisbury City of,39.4236,-92.8028,6.4,Oil,oil
USA0061128,Salisbury Solar,35.6326,-80.4226,3.8,Solar,solar
USA0000817,Salmon Diesel,45.1834,-113.8853,5.0,Oil,oil
USA0050702,Salmon Falls,43.227,-70.8109,1.2000000000000002,Hydro,hydro
USA0056441,Salmon Falls Wind Park,42.6819,-114.9892,21.0,Wind,wind
USA0060657,Salt Fork Wind Project  LLC,35.1817,-100.9344,174.0,Wind,wind
USA0056554,Salt Lake Energy Systems,40.7461,-112.0339,3.2,Waste,waste
USA0058006,Salt Palace Solar Gen Plant,40.7672,-111.895,1.3,Solar,solar
USA0000279,Salt Springs,38.4979,-120.2181,42.0,Hydro,hydro
USA0007965,Salt Valley Wind Plant,40.9044,-96.6231,1.2,Wind,wind
USA0010879,Salton Sea Power Gen Co - Unit 2,33.1589,-115.6455,20.0,Geothermal,geothermal
USA0010759,Salton Sea Power Gen Co - Unit 3,33.1582,-115.6387,53.9,Geothermal,geothermal
USA0054996,Salton Sea Power Gen Co - Unit 4,33.157,-115.6386,47.5,Geothermal,geothermal
USA0010878,Salton Sea Power Gen Co Unit 1,33.158,-115.6475,10.0,Geothermal,geothermal
USA0055983,Salton Sea Power LLC - Unit 5,33.1533,-115.6384,58.3,Geothermal,geothermal
USA0003267,Saluda Dam,34.8522,-82.484,2.4,Hydro,hydro
USA0003293,Saluda Lexington,34.0533,-81.2172,207.3,Hydro,hydro
USA0060535,Saluda Solar  LLC,33.9684,-81.7829,6.8,Solar,solar
USA0061323,Saluda Solar II,34.011,-81.739,3.4,Solar,solar
USA0003631,Sam Rayburn,28.8947,-97.135,215.2,Gas,gas
USA0006413,Sam Rayburn Dam,31.0609,-94.1062,52.0,Hydro,hydro
USA0058805,Samarcand Solar Farm  LLC,35.3117,-79.695,5.0,Solar,solar
USA0057492,Sampson County Disposal,34.9856,-78.4625,9.6,Waste,waste
USA0061308,Sampson Road Community Solar,42.1,-72.0,2.0,Solar,solar
USA0061096,Sampson Solar,34.961,-78.4705,2.0,Solar,solar
USA0050234,San Antonio Regional Hospital,34.1019,-117.6381,2.7,Gas,gas
USA0057904,San Antonio West Solar Rooftop,33.9656,-117.6591,1.5,Solar,solar
USA0050061,San Diego State University,32.7782,-117.0701,15.1,Gas,gas
USA0063412,San Diego Zoo,32.7397,-117.1516,1.0,Storage,storage
USA0006646,San Dimas,34.1275,-117.7958,9.9,Hydro,hydro
USA0050233,San Dimas Wash Generating Station,34.1242,-117.8051,1.0,Hydro,hydro
USA0057456,San Emidio,40.3806,-119.3997,11.8,Geothermal,geothermal
USA0000403,San Fernando,34.3128,-118.4928,5.6,Hydro,hydro
USA0006479,San Francisquito 1,34.5902,-118.4547,65.5,Hydro,hydro
USA0006480,San Francisquito 2,34.5343,-118.5251,46.0,Hydro,hydro
USA0054017,San Gabriel Hydro Project,34.2043,-117.8557,5.0,Hydro,hydro
USA0050281,San Gorgonio Farms Wind Farm,33.9261,-116.615,31.0,Wind,wind
USA0050690,San Gorgonio Westwinds II LLC,33.934,-116.5781,43.4,Wind,wind
USA0054454,San Gorgonio Windplant WPP1993,33.9184,-116.5739,49.5,Wind,wind
USA0060304,San Isabel Solar  LLC,37.372,-104.843,30.0,Solar,solar
USA0056603,San Jacinto County Peaking Facility,30.4193,-95.0118,170.0,Gas,gas
USA0007325,San Jacinto Steam Electric Station,29.6948,-95.0406,176.4,Gas,gas
USA0000276,San Joaquin 2,37.2032,-119.4975,2.8,Hydro,hydro
USA0000277,San Joaquin 3,37.2537,-119.5194,4.0,Hydro,hydro
USA0060678,San Joaquin Solar,36.527,-120.149,21.3,Solar,solar
USA0010548,San Jose Cogeneration,37.3361,-121.8783,6.0,Gas,gas
USA0002451,San Juan,36.8006,-108.4386,924.0,Coal,coal
USA0056304,San Juan Mesa Wind Project LLC,33.9716,-103.8604,120.0,Wind,wind
USA0061472,San Luis Solar Garden,37.0681,-106.0189,1.2,Solar,solar
USA0061605,San Luis Valley Solar Array,37.777,-106.22,2.7,Solar,solar
USA0057317,San Luis Valley Solar Ranch,37.6945,-105.9276,35.0,Solar,solar
USA0006183,San Miguel,28.7044,-98.4775,410.0,Coal,coal
USA0063081,San Miguel I Solar Energy Center,35.6346,-105.1784,10.0,Solar,solar
USA0063082,San Miguel II Solar Energy Center,35.6347,-105.1732,10.0,Solar,solar
USA0062004,San Pablo Raceway,34.7237,-118.2803,100.0,Solar,solar
USA0059712,San Roman Wind I  LLC,26.126,-97.3776,95.3,Wind,wind
USA0050400,Sand Bar Power Plant,38.1861,-120.15,16.2,Hydro,hydro
USA0056479,Sand Bluff Wind Farm,31.9914,-101.3026,90.0,Wind,wind
USA0057361,Sand Drag LLC,35.9828,-120.1103,19.0,Solar,solar
USA0007900,Sand Hill,30.2098,-97.6129,696.3999999999999,Gas,gas
USA0060957,Sand Lake DPC Solar,45.4455,-92.549,1.0,Solar,solar
USA0056973,Sand Ranch Windfarm LLC,45.6447,-119.4767,9.9,Wind,wind
USA0059710,Sand Valley Power Station,34.3439,-85.8661,4.800000000000001,Waste,waste
USA0059558,Sandoval Solar Energy Center,35.2836,-106.8128,6.1,Solar,solar
USA0004074,Sandstone Rapids,45.2333,-88.0678,3.8,Hydro,hydro
USA0059634,Sandstone Solar,33.0356,-111.4303,45.0,Solar,solar
USA0056611,Sandy Creek Energy Station,31.4744,-96.9571,1008.0,Coal,coal
USA0058491,Sandy Cross Solar  LLC,35.8683,-77.9542,1.2,Solar,solar
USA0057285,Sandy Ridge Wind Farm,40.7292,-78.2874,50.0,Wind,wind
USA0062692,Sandy Solar,36.33,-76.058,5.0,Solar,solar
USA0000620,Sanford,28.8419,-81.3256,2377.8,Gas,gas
USA0050157,Sanford Dam,43.6773,-84.3802,3.6,Hydro,hydro
USA0000361,Santa Ana 1,34.1452,-117.0585,3.2,Hydro,hydro
USA0000363,Santa Ana 3,34.1072,-117.0991,3.1,Hydro,hydro
USA0007232,Santa Clara Cogen,37.3643,-121.9442,7.8,Gas,gas
USA0057876,Santa Cruz Energy,36.9733,-122.1056,1.6,Waste,waste
USA0060196,Santa Fe Solar Energy Center,35.5878,-106.0609,9.5,Solar,solar
USA0058913,Santa Fe Springs Rooftop Solar BLDG H,33.9108,-118.0444,1.5,Solar,solar
USA0058912,Santa Fe Springs Rooftop Solar BLDG M,33.9108,-118.0444,1.8,Solar,solar
USA0050076,Santa Felicia Dam,34.4617,-118.7511,1.3,Hydro,hydro
USA0056284,Santa Maria EPG,35.0408,-120.6367,5.5,Gas,gas
USA0057100,Santa Maria LFG Power Plant,34.9537,-120.4142,1.1,Waste,waste
USA0062038,Santa Rita East,31.208,-101.1108,302.4,Wind,wind
USA0060385,Santa Rita Jail Fuel Cell,37.7192,-121.8869,1.4,Gas,gas
USA0058625,Santa Rita Jail Hybrid,37.7192,-121.8869,4.9,Storage,storage
USA0060987,Santa Rita Wind Energy,31.1814,-101.3188,300.0,Wind,wind
USA0055242,Santa Rosa Energy Center,30.5664,-87.115,274.5,Gas,gas
USA0062039,Santa Rosa Junior College Petaluma Solar,38.4691,-122.7219,1.2,Solar,solar
USA0008068,Santan,33.3325,-111.7503,1325.9999999999998,Gas,gas
USA0054898,Santeetlah,35.4475,-83.8639,45.0,Hydro,hydro
USA0060197,Santolina Solar Energy Center,35.0297,-106.8555,10.5,Solar,solar
USA0061948,Sapphire Solar,33.8878,-79.7837,2.0,Solar,solar
USA0050639,Sappi Cloquet Mill,46.7243,-92.4298,94.5,Waste,waste
USA0060916,Sappony Solar LLC,36.9405,-77.4178,20.0,Solar,solar
USA0059500,Sarah Solar,36.1394,-78.1469,5.0,Solar,solar
USA0054574,Saranac Facility,44.7132,-73.4557,285.6,Gas,gas
USA0059686,Sarasota County LFGTE Facility,27.203,-82.387,6.4,Waste,waste
USA0063373,Saratoga Solar LLC,43.0738,-73.904,5.0,Solar,solar
USA0061070,Saratoga Wind Farm,43.4489,-92.2807,66.0,Wind,wind
USA0002300,Sargent,41.6416,-99.3698,2.4,Oil,oil
USA0050864,Sargent Canyon Cogeneration,35.9359,-120.8408,38.2,Gas,gas
USA0002292,Sarpy County,41.1706,-95.9706,338.4,Gas,gas
USA0050252,Sartell Dam,45.618,-94.2008,9.3,Hydro,hydro
USA0062036,Sartell Holdco CSG,45.3644,-94.1233,5.0,Solar,solar
USA0054974,Sauder Power Plant,41.5152,-84.2935,7.2,Waste,waste
USA0060887,Sauk DPC Solar,43.5959,-90.3226,1.0,Solar,solar
USA0010361,Savannah River Mill,32.3313,-81.2015,140.4,Petcoke,petcoke
USA0057138,Savannah River Site Biomass Cogen,33.2833,-81.6667,20.8,Waste,waste
USA0062065,Savoy Solar PV,42.56,-73.05,2.0,Solar,solar
USA0057749,Sawtooth Wind Project,42.9822,-115.3933,22.4,Wind,wind
USA0001756,Saxon Falls,46.5392,-90.3742,1.6,Hydro,hydro
USA0002390,Sayreville,40.4765,-74.3523,212.0,Gas,gas
USA0010308,Sayreville Cogeneration Facility,40.439,-74.3444,430.2000000000001,Gas,gas
USA0063185,Sayreville Solar Project,40.438,-74.336,3.1,Solar,solar
USA0061585,Scandia CSG,45.2528,-92.8766,5.0,Solar,solar
USA0061669,Scandia Community Solar Garden,45.2872,-92.8125,2.5,Solar,solar
USA0001899,Scanlon,46.7091,-92.4217,1.6,Hydro,hydro
USA0060921,Scarlet Solar,35.2878,-77.7951,2.0,Solar,solar
USA0000404,Scattergood,33.9182,-118.4276,875.9999999999999,Gas,gas
USA0061869,Scenic Hill Solar III,35.4671,-93.5152,5.0,Solar,solar
USA0063627,Scenic Hill Solar IV  LLC,35.4706,-93.4464,2.2,Solar,solar
USA0002606,Schaghticoke,42.8992,-73.5989,16.0,Hydro,hydro
USA0059591,Schell Solar Farm,36.4356,-77.5664,5.0,Solar,solar
USA0006257,Scherer,33.0606,-83.8075,3564.0,Coal,coal
USA0002367,Schiller,43.0978,-70.7842,171.2,Coal,coal
USA0061516,School Sisters CSG,44.179,-93.9689,1.0,Solar,solar
USA0002605,School Street,42.785,-73.708,42.0,Hydro,hydro
USA0054655,Schoolfield Dam,36.5768,-79.4325,4.5,Hydro,hydro
USA0062088,Schultz CSG,44.5576,-93.376,1.8,Solar,solar
USA0002607,Schuylerville,43.0968,-73.5821,2.0,Hydro,hydro
USA0003169,Schuylkill Generating Station,39.9419,-75.1883,39.8,Oil,oil
USA0063177,Schwinghamer Project CSG,45.6269,-94.5961,1.0,Solar,solar
USA0059013,Scituate PV,42.1775,-70.7406,2.5,Solar,solar
USA0059724,Scituate Wind,42.1751,-70.7285,1.5,Wind,wind
USA0000551,Scotland Dam,41.6651,-72.1221,2.0,Hydro,hydro
USA0059982,Scotland Solar RES,38.9099,-86.9473,1.1,Solar,solar
USA0000839,Scott Flat,39.2721,-120.9325,1.0,Hydro,hydro
USA0060316,Scott Solar Farm,37.523,-77.934,17.0,Solar,solar
USA0060968,Scott-II Solar LLC,37.5262,-77.9446,20.0,Solar,solar
USA0050974,Scrubgrass Generating Plant,41.2691,-79.8134,94.7,Coal,coal
USA0056775,Scurry County Wind II,32.7181,-100.7933,120.0,Wind,wind
USA0056506,Scurry County Wind LP,32.7204,-100.9952,130.5,Wind,wind
USA0061843,SeaWorld Aquatica,32.5865,-117.0049,1.0,Solar,solar
USA0059643,Seaboard Solar LLC,36.4769,-77.4678,5.0,Solar,solar
USA0006115,Seabrook,42.8992,-70.8489,1242.0,Nuclear,nuclear
USA0061701,Seabrook Solar,32.5645,-80.742,72.5,Solar,solar
USA0057667,Seabrook Solar Plant,39.485,-75.215,6.8,Solar,solar
USA0060747,Seabrook Village,40.2342,-74.0872,3.1,Solar,solar
USA0010167,Seadrift Coke LP,28.5139,-96.7942,7.6,Petcoke,petcoke
USA0059404,Searchlight Solar,35.4797,-114.9361,17.5,Solar,solar
USA0056978,Sears Hydroelectric Plant,41.4614,-90.5803,1.4,Hydro,hydro
USA0006529,Searsburg,42.8708,-72.9273,4.0,Hydro,hydro
USA0007381,Searsburg Wind Turbine,42.8625,-72.9628,6.0,Wind,wind
USA0058172,Seaside Heights Power Plant,39.9433,-74.0786,6.0,Oil,oil
USA0054111,Second Imperial Geothermal,32.7144,-115.5356,80.0,Geothermal,geothermal
USA0050159,Secord,44.0411,-84.3418,1.2,Hydro,hydro
USA0055556,Security,30.3225,-95.2681,3.4,Waste,waste
USA0059592,Sedberry Farm,35.2439,-79.3217,5.0,Solar,solar
USA0007957,Sediver,34.9653,-81.1872,2.9,Oil,oil
USA0059311,Seiling Wind I,36.1225,-98.9922,199.0,Wind,wind
USA0059312,Seiling Wind II,36.1225,-98.9922,98.6,Wind,wind
USA0063459,Selective Insurance,41.1522,-74.7444,2.2,Solar,solar
USA0002188,Selis Ksanka Qlispe,47.6777,-114.2339,207.6,Hydro,hydro
USA0010725,Selkirk Cogen,42.5744,-73.8592,446.0,Gas,gas
USA0058669,Selma Solar LLC,35.5764,-78.1833,5.0,Solar,solar
USA0059188,Selmer Farm LLC,35.1497,-88.5553,15.8,Solar,solar
USA0060555,Selmer I,35.1406,-88.5511,16.0,Solar,solar
USA0060556,Selmer II,35.1661,-88.6467,8.0,Solar,solar
USA0004182,Seminoe,42.1561,-106.9085,51.6,Hydro,hydro
USA0060514,Seminole,31.0651,-84.9317,1.6,Solar,solar
USA0002956,Seminole,34.9665,-96.7258,1701.0,Gas,gas
USA0000136,Seminole (FL),29.7331,-81.6328,1471.8,Coal,coal
USA0061780,Seminole Energy,28.7902,-81.089,4.800000000000001,Waste,waste
USA0050803,Seminole Mill,30.4178,-81.5978,30.0,Gas,gas
USA0057981,Senate Wind LLC,33.2058,-98.3651,150.0,Wind,wind
USA0059654,Sendero,27.18,-98.9167,78.0,Wind,wind
USA0056545,Seneca City of,34.6875,-82.9525,10.0,Oil,oil
USA0054782,Seneca Energy,42.9281,-76.8408,17.600000000000005,Waste,waste
USA0061641,Seneca Falls Hydroelectric Project,42.9153,-76.7867,5.1,Hydro,hydro
USA0008225,Seneca Generation LLC,41.8389,-79.0056,469.0,Hydro,hydro
USA0061734,Seneca Nation Cattaraugus Wind Turbine,42.5809,-79.1027,1.5,Wind,wind
USA0057457,Seneca Sustainable Energy LLC,44.1163,-123.179,19.8,Waste,waste
USA0057482,Sentinel Energy Center  LLC,33.9342,-116.5714,800.0,Gas,gas
USA0000316,Sepulveda Canyon,34.0969,-118.4795,8.5,Hydro,hydro
USA0006152,Sequoyah,35.2267,-85.0917,2441.0,Nuclear,nuclear
USA0050563,Settlers Hill Gas Recovery,41.8719,-88.2877,6.0,Waste,waste
USA0057493,Settlers Trail Wind Farm LLC,40.6944,-87.5708,150.4,Wind,wind
USA0056843,Seven Mile Hill,41.9203,-106.3758,146.2,Wind,wind
USA0007919,Seville,41.0317,-81.8714,5.4,Oil,oil
USA0059722,Seville 1,33.1125,-116.0139,20.0,Solar,solar
USA0059723,Seville 2,33.1101,-116.0059,30.0,Solar,solar
USA0002608,Sewalls,43.9775,-75.8942,2.0,Hydro,hydro
USA0003130,Seward (PA),40.4062,-79.0337,585.0,Coal,coal
USA0061056,Seward Wind Farm,40.895,-97.1951,1.7,Wind,wind
USA0007813,Sewell Creek Energy,33.9486,-85.2769,570.0,Gas,gas
USA0062227,Seymour Hills Wind Project  LLC,33.5782,-99.1921,30.2,Wind,wind
USA0055414,Shady Hills Generating Station,28.3665,-82.5586,541.2,Gas,gas
USA0057964,Shady Oaks Wind Farm,41.6669,-89.0597,109.5,Wind,wind
USA0059396,Shaffer,42.5942,-71.2494,5.0,Solar,solar
USA0059408,Shafter Solar LLC,35.3933,-119.1278,20.0,Solar,solar
USA0060647,Shakopee Energy Park,44.7836,-93.4811,46.5,Gas,gas
USA0060919,Shakopee Met Council WTP,44.7966,-93.437,1.3,Solar,solar
USA0056577,Shane's Wind Machine,44.1508,-96.1361,1.3,Wind,wind
USA0058956,Shankle Solar Center LLC,34.9439,-79.1958,4.8,Solar,solar
USA0058323,Shannon Farm,34.8475,-79.1289,5.0,Solar,solar
USA0059034,Shannon Wind,33.5097,-98.3608,204.0,Wind,wind
USA0055354,Shaokatan Hills LLC,44.4217,-96.4347,11.8,Wind,wind
USA0001324,Sharon Spring,38.8906,-101.7515,3.0,Gas,gas
USA0061903,Sharon Springs,42.7751,-74.5671,2.0,Solar,solar
USA0060267,Sharon Station,40.1826,-74.539,2.7,Solar,solar
USA0007973,Sharpe,38.275,-95.6839,20.0,Oil,oil
USA0000445,Shasta,40.7175,-122.4223,714.0,Hydro,hydro
USA0058814,Shasta Solar Farm,41.0314,-121.4225,3.0,Solar,solar
USA0061189,Shavano Falls Hydro,38.492,-108.0023,2.8,Hydro,hydro
USA0061190,Shavano Falls Hydro Drop 4,38.4505,-107.7767,4.8,Hydro,hydro
USA0061790,Shaw Creek Solar  LLC,33.6747,-81.7544,74.9,Solar,solar
USA0059155,Shawboro PV1,36.4333,-76.0872,20.0,Solar,solar
USA0001504,Shawmut,44.6295,-69.5835,8.8,Hydro,hydro
USA0001379,Shawnee,37.1517,-88.775,1575.0,Coal,coal
USA0003114,Shawnee (PA),41.0612,-75.0582,20.0,Oil,oil
USA0003131,Shawville,41.0675,-78.3662,632.0,Gas,gas
USA0056166,Sheboygan Falls,43.7518,-87.8781,346.8,Gas,gas
USA0050091,Sheep Creek Hydro,48.9477,-117.7954,1.6,Hydro,hydro
USA0061830,Sheep Solar,44.826,-122.949,2.2,Solar,solar
USA0004059,Sheepskin,42.8347,-89.1108,41.7,Gas,gas
USA0057080,Sheffield Wind,44.676,-72.1013,40.0,Wind,wind
USA0007405,Shelbina Power #1,39.6948,-92.047,4.6,Oil,oil
USA0007406,Shelbina Power #2,39.6948,-92.0467,6.6000000000000005,Oil,oil
USA0007860,Shelbina Power #3,39.6975,-92.0535,3.6,Oil,oil
USA0054363,Shelby  NC,35.3264,-81.6292,4.2,Oil,oil
USA0056063,Shelby  Toms Street,35.3036,-81.5225,1.8,Oil,oil
USA0007827,Shelby North,40.8969,-82.6625,1.8,Oil,oil
USA0060101,Shelby Randolph Road Solar 1  LLC,35.3092,-81.5884,2.0,Solar,solar
USA0063390,Shelby Solar Array,40.896,-82.6724,1.9,Solar,solar
USA0057200,Shelby Solar Energy Generation Facility,35.2536,-81.5956,1.0,Solar,solar
USA0007828,Shelby South,40.9089,-82.6533,1.8,Oil,oil
USA0002277,Sheldon,40.5589,-96.7847,228.7,Coal,coal
USA0058824,Sheldon Solar,44.9106,-72.9794,2.3,Solar,solar
USA0010494,Sheldon Springs Hydroelectric,44.9108,-72.9736,25.2,Hydro,hydro
USA0056248,Shell Chemical,30.1875,-90.984,80.0,Gas,gas
USA0050304,Shell Deer Park,29.7232,-95.1289,268.2,Gas,gas
USA0059704,Shell New Energies  Junction City,44.1835,-123.2005,1.6,Biomass,biomass
USA0060156,Shelter Solar,34.9838,-79.268,5.0,Solar,solar
USA0007850,Shenandoah,40.7707,-95.3768,20.0,Oil,oil
USA0000552,Shepaug,41.4484,-73.2953,37.2,Hydro,hydro
USA0054813,Shepherd Center,33.8111,-84.3928,1.7,Oil,oil
USA0056779,Sherbino I Wind Farm,30.8073,-102.3556,150.0,Wind,wind
USA0057415,Sherbino II,30.7726,-102.5058,145.0,Wind,wind
USA0061672,Sherburne Community Solar,45.4381,-94.0442,5.0,Solar,solar
USA0063122,Sherburne Community Solar One LLC CSG,45.532,-94.1358,1.0,Solar,solar
USA0006090,Sherburne County,45.3808,-93.8931,2469.3,Coal,coal
USA0061762,Sherburne North Project CSG,45.4978,-94.1143,5.0,Solar,solar
USA0063213,Sheridan School Corporation Solar,40.1403,-86.2153,1.5,Solar,solar
USA0006012,Sherman,42.7297,-72.9303,7.2,Hydro,hydro
USA0007288,Sherman Avenue,39.451,-75.0578,112.8,Gas,gas
USA0002609,Sherman Island,43.2797,-73.7094,36.3,Hydro,hydro
USA0063239,Sherman Solar,41.583,-71.902,1.0,Solar,solar
USA0007805,Sherwood H Smith Jr Energy Complex,34.8392,-79.7406,2244.8,Gas,gas
USA0062691,Shiloh Hwy Solar,36.27,-76.033,5.0,Solar,solar
USA0056362,Shiloh I Wind Project,38.12,-121.85,150.0,Wind,wind
USA0057586,Shiloh III Wind Project LLC,38.1694,-121.8469,102.5,Wind,wind
USA0057725,Shiloh IV Wind Project LLC,38.1375,-121.8553,102.5,Wind,wind
USA0056874,Shiloh Wind Project 2 LLC,38.1711,-121.8461,150.0,Wind,wind
USA0060753,Shirley Landfill,42.5417,-71.6764,1.0,Solar,solar
USA0060498,Shirley Water,42.5546,-71.6235,2.0,Solar,solar
USA0057553,Shirley Wind,44.3481,-87.9278,20.0,Wind,wind
USA0060380,Shoe Creek Solar  LLC,34.8449,-79.3847,65.0,Solar,solar
USA0002632,Shoemaker,41.4278,-74.4186,41.9,Gas,gas
USA0061889,Sholes Wind Energy Center,42.3119,-97.3647,160.0,Wind,wind
USA0058018,Shooting Star,37.5189,-99.4464,104.0,Wind,wind
USA0057951,Shore Point Solar,40.245,-74.2433,1.0,Solar,solar
USA0002518,Shoreham,40.9616,-72.865,71.5,Oil,oil
USA0055787,Shoreham Energy LLC,40.9571,-72.8659,100.0,Oil,oil
USA0060045,Shoreham Solar Commons,40.9344,-72.8885,24.9,Solar,solar
USA0063257,Short Hills Mall,40.7397,-74.3642,2.7,Solar,solar
USA0007413,Short Mountain,43.9621,-122.9974,3.2,Waste,waste
USA0000476,Shoshone (CO),39.5701,-107.2269,14.4,Hydro,hydro
USA0004183,Shoshone (WY),44.5029,-109.1812,3.0,Hydro,hydro
USA0000818,Shoshone Falls,42.5975,-114.4033,11.5,Hydro,hydro
USA0006125,Shrewsbury,42.2747,-71.7172,19.5,Oil,oil
USA0057990,Shrewsbury Solar,42.2661,-71.6958,2.5,Solar,solar
USA0061244,Shuman Solar,42.1149,-71.066,2.2,Solar,solar
USA0056312,Shute Creek Facility,41.8805,-110.0904,144.0,Gas,gas
USA0054322,Sibley Mill,33.4879,-81.9925,2.1,Hydro,hydro
USA0007060,Sibley No Two,43.3969,-95.7497,1.1,Oil,oil
USA0001184,Sibley One,43.405,-95.7261,5.2,Gas,gas
USA0002302,Sidney (NE),41.1456,-102.9778,5.1,Gas,gas
USA0002852,Sidney (OH),40.2792,-84.191,13.5,Oil,oil
USA0054678,Sidney A Murray Jr Hydroelectric,31.088,-91.6189,192.0,Hydro,hydro
USA0057914,Sidney MT Plant,47.7172,-104.1356,4.0,Coal,coal
USA0058585,Sierra Nevada Brewing Co Hybrid,39.7242,-121.8153,4.2,Gas,gas
USA0055882,Sierra Pacific Aberdeen,46.9728,-123.7739,18.0,Waste,waste
USA0056406,Sierra Pacific Burlington Facility,48.4481,-122.4331,28.0,Waste,waste
USA0050110,Sierra Pacific Burney Facility,40.8767,-121.7016,20.0,Waste,waste
USA0010144,Sierra Pacific Lincoln Facility,38.9032,-121.3097,19.2,Waste,waste
USA0050111,Sierra Pacific Loyalton Facility,39.6699,-120.2394,20.0,Waste,waste
USA0050112,Sierra Pacific Quincy Facility,39.9412,-120.9092,35.2,Waste,waste
USA0054517,Sierra Pacific Sonora,37.9664,-120.3178,7.5,Waste,waste
USA0059431,Sierra Solar Greenworks,34.7036,-118.3342,20.0,Solar,solar
USA0057323,Sierra SunTower Solar Gen Station,34.7306,-118.135,7.5,Solar,solar
USA0057851,Sigel Wind Park,43.8508,-82.7836,64.0,Wind,wind
